Committee_Id,Committee_Name,Link_Image,Committee_Election_State,Committee_Election_District,Report_Type,Receipt_Date,Coverage_Start_Date,Coverage_End_Date,Quarterly_Contribution,Semi_Annual_Contribution
"C00286187","THORNBERRY FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14941799483+0","TX","13","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-14","01-APR-14","30-JUN-14","32700","73100"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020570623+0","","","JULY QUARTERLY","15-JUL-14","01-APR-14","30-JUN-14","0",""
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020570627+0","","","JULY QUARTERLY","15-JUL-14","01-JAN-14","30-JUN-14","0",""
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020570001+0","","","JULY QUARTERLY","15-JUL-14","01-APR-14","30-JUN-14","130634","335734"
"C00504688","OTERO FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_14961588613+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-14","01-APR-14","30-JUN-14","0","0"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020553186+0","CO","00","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-14","05-JUN-14","30-JUN-14","31218","211649"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020451703+0","","","JULY QUARTERLY","11-JUL-14","01-APR-14","30-JUN-14","240400","867700"
"C00553172","GREEN SENATE 2014","http://docquery.fec.gov/cgi-bin/fecimg/?_14020451849+0","","","JULY QUARTERLY","11-JUL-14","01-APR-14","30-JUN-14","0","103400"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020423483+0","","","JUNE MONTHLY","20-JUN-14","01-MAY-14","31-MAY-14","0",""
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020420001+0","CO","00","PRE-PRIMARY","12-JUN-14","01-APR-14","04-JUN-14","86455","0"
"C00553396","MIKE FRESE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_14941249182+0","NM","01","PRE-PRIMARY","21-MAY-14","01-APR-14","14-MAY-14","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020372449+0","","","MAY MONTHLY","20-MAY-14","01-APR-14","30-APR-14","0",""
"C00562868","DEMOCRATIC / LEGISLATURE SSROOT","http://docquery.fec.gov/cgi-bin/fecimg/?_14031233428+0","","","JULY QUARTERLY","07-MAY-14","04-NOV-13","31-DEC-14","50","50"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_14020334320+0","","","OCTOBER QUARTERLY","25-APR-14","01-JUL-13","30-SEP-13","0",""
"C00550921","THOMAS TARANTELLA CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960860301+0","","","APRIL QUARTERLY","21-APR-14","01-JAN-14","31-MAR-14","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020260001+0","","","APRIL MONTHLY","18-APR-14","01-MAR-14","31-MAR-14","245000","0"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020294598+0","","","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","0",""
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020293886+0","CO","00","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","37975","0"
"C00437277","JEFF MERKLEY FOR OREGON","http://docquery.fec.gov/cgi-bin/fecimg/?_14020272126+0","OR","00","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","67317","0"
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020332008+0","","","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","180150","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_14020233606+0","NV","00","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","24250","0"
"C00547083","ALISON FOR KENTUCKY","http://docquery.fec.gov/cgi-bin/fecimg/?_14020230001+0","KY","","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","34588","0"
"C00549592","NATALIE TENNANT FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020212681+0","WV","00","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","18560","0"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020190102+0","","","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","627300","0"
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020193279+0","HI","01","APRIL QUARTERLY","15-APR-14","01-JAN-14","31-MAR-14","27980","0"
"C00286187","THORNBERRY FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960720293+0","TX","13","APRIL QUARTERLY","15-APR-14","13-FEB-14","31-MAR-14","40400","40400"
"C00553172","GREEN SENATE 2014","http://docquery.fec.gov/cgi-bin/fecimg/?_14020174897+0","","","APRIL QUARTERLY","08-APR-14","01-JAN-14","31-MAR-14","103400","103400"
"C00457622","HAGAN FOR US SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020174504+0","NC","00","QUARTERLY YEAR END / SEMI-ANN","28-MAR-14","01-JUN-13","31-DEC-13","51645","51645"
"C00304709","ADAM SMITH FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960566280+0","WA","09","QUARTERLY YEAR END / SEMI-ANN","27-MAR-14","01-JUL-13","31-DEC-13","18200","18200"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020170812+0","","","MARCH MONTHLY","20-MAR-14","01-FEB-14","28-FEB-14","426150",""
"C00489195","YINKA ABOSEDE ADESHINA","http://docquery.fec.gov/cgi-bin/fecimg/?_14031192326+0","","","APRIL QUARTERLY","06-MAR-14","","31-MAR-14","","45540"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020153268+0","","","FEBRUARY MONTHLY","20-FEB-14","01-JAN-14","31-JAN-14","547650","0"
"C00540500","CORY BOOKER FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020050793+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","06-NOV-13","31-DEC-13","0","27992"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020040001+0","","","MONTHLY YEAR END / SEMI-ANNUAL","31-JAN-14","01-DEC-13","31-DEC-13","37900","129725"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020023839+0","","","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-14","","","0","189950"
"C00548354","MISSION: EQUALITY AND DEMOCRACY LLC","http://docquery.fec.gov/cgi-bin/fecimg/?_14031173403+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-JUL-13","31-DEC-13","","6600"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020125029+0","SC","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-OCT-13","31-DEC-13","46200","46200"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020124457+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-JUL-13","31-DEC-13","0",""
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_14020110602+0","MI","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-OCT-13","31-DEC-13","18000","18000"
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020114620+0","TX","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-JUN-13","31-DEC-13","898440","898440"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_14020114478+0","NY","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-OCT-13","31-DEC-13","48000","133600"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_14020074173+0","NV","00","OCTOBER QUARTERLY","31-JAN-14","01-JUL-13","31-OCT-13","61550","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_14020074168+0","NV","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-14","01-OCT-13","31-DEC-13","73849","120649"
"C00271338","AMERIPAC: THE FUND FOR A GREATER AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_14960308075+0","DC","","MONTHLY SEMI-ANNUAL (YE)","31-JAN-14","01-DEC-13","31-DEC-13","0","56350"
"C00498634","DUCKWORTH FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_14940212269+0","IL","08","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-14","01-OCT-13","31-DEC-13","0","17850"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020103201+0","CO","00","QUARTERLY YEAR END / SEMI-ANN","28-JAN-14","01-OCT-13","31-DEC-13","0","38400"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020570001+0","","","DECEMBER MONTHLY","20-DEC-13","01-NOV-13","30-NOV-13","0",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020541637+0","","","NOVEMBER MONTHLY","20-NOV-13","01-OCT-13","31-OCT-13","40325",""
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_13020491165+0","NY","00","OCTOBER QUARTERLY","18-OCT-13","01-JUL-13","30-SEP-13","79600","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020481810+0","","","OCTOBER MONTHLY","18-OCT-13","01-SEP-13","30-SEP-13","23500",""
"C00457622","HAGAN FOR US SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020450584+0","NC","00","OCTOBER QUARTERLY","15-OCT-13","01-JUL-13","30-SEP-13","40250","0"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_13020510114+0","CO","00","OCTOBER QUARTERLY","15-OCT-13","01-JUL-13","30-SEP-13","44900","0"
"C00304709","ADAM SMITH FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13941780266+0","WA","09","OCTOBER QUARTERLY","14-OCT-13","01-JUL-13","30-SEP-13","18200","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020410277+0","","","SEPTEMBER MONTHLY","20-SEP-13","01-AUG-13","31-AUG-13","0",""
"C00315176","FEINSTEIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020393938+0","CA","","YEAR-END","26-AUG-13","01-JUL-12","31-DEC-12","0","55560"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020383802+0","","","AUGUST MONTHLY","20-AUG-13","01-JUL-13","31-JUL-13","0",""
"C00271338","AMERIPAC: THE FUND FOR A GREATER AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_13941464068+0","DC","","AUGUST MONTHLY","20-AUG-13","01-JUL-13","31-JUL-13","43350","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020350719+0","","","JULY MONTHLY / SEMI-ANNUAL","19-JUL-13","01-JUN-13","30-JUN-13","0","1224230"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13941190810+0","DC","","MONTHLY SEMI-ANNUAL (MY)","19-JUL-13","01-JUN-13","30-JUN-13","0","34500"
"C00369801","DAVID SCOTT FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13964063923+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-13","01-APR-13","30-JUN-13","22250","22250"
"C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13964062092+0","MD","","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-13","01-APR-13","30-JUN-13","0","21850"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_13020294014+0","NV","00","APRIL QUARTERLY","15-JUL-13","01-JAN-13","31-MAR-13","107650","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_13020294009+0","NV","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-13","01-APR-13","30-JUN-13","98700","212350"
"C00540732","SCHATZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020312990+0","HI","01","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-13","01-JAN-13","30-JUN-13","18431","18431"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_13020343827+0","NY","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-13","01-APR-13","30-JUN-13","0","22500"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13964054388+0","NY","02","QUARTERLY SEMI-ANNUAL (MY)","14-JUL-13","01-APR-13","30-JUN-13","30000","30000"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13941118186+0","","","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-13","01-APR-11","30-JUN-11","25000","25000"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13941118445+0","","","QUARTERLY YEAR END / SEMI-ANN","13-JUL-13","01-JUL-11","31-DEC-11","34000","34000"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020274444+0","","","QUARTERLY MID-YEAR / SEMI-ANN","12-JUL-13","01-JAN-13","30-JUN-13","0","482800"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020262830+0","","","JUNE MONTHLY","20-JUN-13","01-MAY-13","31-MAY-13","37400",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020250010+0","","","MAY MONTHLY","20-MAY-13","01-APR-13","30-APR-13","0",""
"C00500587","RICKPERRY.ORG INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13962130525+0","","","QUARTERLY YEAR END / SEMI-ANN","25-APR-13","01-OCT-11","31-DEC-11","69750","146750"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020222155+0","","","APRIL MONTHLY","19-APR-13","01-MAR-13","31-MAR-13","132600",""
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020204101+0","SC","","APRIL QUARTERLY","15-APR-13","01-JAN-13","31-MAR-13","41087",""
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_13020210486+0","NY","00","APRIL QUARTERLY","15-APR-13","01-JAN-13","31-MAR-13","22500",""
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020194096+0","","","APRIL QUARTERLY","12-APR-13","01-JAN-13","31-MAR-13","0",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13940492801+0","","","MARCH MONTHLY","20-MAR-13","01-FEB-13","28-FEB-13","18500","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020143561+0","","","MARCH MONTHLY","20-MAR-13","01-FEB-13","28-FEB-13","289550",""
"C00506022","CARMONA FOR ARIZONA","http://docquery.fec.gov/cgi-bin/fecimg/?_13020140682+0","AZ","00","QUARTERLY YEAR END / SEMI-ANN","13-MAR-13","27-NOV-12","31-DEC-12","0","133365"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13961079629+0","","","QUARTERLY YEAR END / SEMI-ANN","28-FEB-13","18-OCT-12","31-DEC-12","0","23200"
"C00498907","DEB FISCHER FOR US SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020132585+0","","","QUARTERLY YEAR END / SEMI-ANN","27-FEB-13","27-NOV-12","31-DEC-12","10","63873"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020113283+0","WI","00","QUARTERLY YEAR END / SEMI-ANN","26-FEB-13","01-JUL-12","31-DEC-12","215144","215144"
"C00498089","BONGINO FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020113279+0","MD","00","QUARTERLY YEAR END / SEMI-ANN","26-FEB-13","01-OCT-12","31-DEC-12","35005","162088"
"C00348607","IMPACT","http://docquery.fec.gov/cgi-bin/fecimg/?_13961059831+0","NY","","MONTHLY SEMI-ANNUAL (YE)","20-FEB-13","27-NOV-12","31-DEC-12","0","47500"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056651+0","AZ","05","PRE-GENERAL","20-FEB-13","01-OCT-12","17-OCT-12","0","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056877+0","AZ","05","POST-GENERAL","20-FEB-13","18-OCT-12","26-NOV-12","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020112532+0","","","FEBRUARY MONTHLY","20-FEB-13","01-JAN-13","31-JAN-13","459850",""
"C00394866","CHARLES BOUSTANY JR. MD FOR CONGRESS, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_13961062862+0","LA","07","QUARTERLY SEMI-ANNUAL (YE)","20-FEB-13","01-OCT-12","31-DEC-12","13850","66825"
"C00475103","FITZPATRICK FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961062801+0","PA","08","QUARTERLY SEMI-ANNUAL (YE)","20-FEB-13","01-OCT-12","31-DEC-12","14900","45645"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056579+0","","","OCTOBER QUARTERLY","20-FEB-13","09-AUG-12","30-SEP-12","0","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13960954605+0","AZ","05","PRE-GENERAL","19-FEB-13","01-OCT-12","17-OCT-12","0","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_13960954611+0","AZ","05","POST-GENERAL","19-FEB-13","18-OCT-12","26-NOV-12","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020071153+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-13","27-NOV-12","31-DEC-12","0","238730"
"C00500843","ELIZABETH FOR MA INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020084708+0","MA","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-13","27-NOV-12","31-DEC-12","0","107672"
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_13960681406+0","","","MONTHLY YEAR END / SEMI-ANNUAL","31-JAN-13","27-NOV-12","31-DEC-12","0","11955240.17"
"C00505552","HEIDI FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020054856+0","ND","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-13","27-NOV-12","31-DEC-12","0","70617"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020061704+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-13","27-NOV-12","31-DEC-12","0","73500"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_13020054764+0","OH","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-13","27-NOV-12","31-DEC-12","0","188648"
"C00331389","FRIENDS OF LOIS CAPPS","http://docquery.fec.gov/cgi-bin/fecimg/?_13960616096+0","CA","24","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-13","01-OCT-12","31-DEC-12","0","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_13960582688+0","NY","05","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-13","27-NOV-12","31-DEC-12","0","0"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020103619+0","SC","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-13","01-OCT-12","31-DEC-12","27300","27300"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13940099698+0","","","MONTHLY YEAR END / SEMI-ANNUAL","31-JAN-13","27-NOV-12","31-DEC-12","0","17900"
"C00431304","MCCASKILL FOR MISSOURI 2012","http://docquery.fec.gov/cgi-bin/fecimg/?_13020081224+0","MO","00","QUARTERLY YEAR END / SEMI-ANN","30-JAN-13","01-JUL-12","31-DEC-12","0",""
"C00515122","NEBRASKANS FOR KERREY","http://docquery.fec.gov/cgi-bin/fecimg/?_13020081016+0","NE","00","QUARTERLY YEAR END / SEMI-ANN","30-JAN-13","27-NOV-12","31-DEC-12","0","29551"
"C00523423","MY CAT XAVIER FOR A BETTER TOMORROW TOMORROW","http://docquery.fec.gov/cgi-bin/fecimg/?_13031013656+0","","","YEAR-END","22-JAN-13","","","0","0"
"C00498907","DEB FISCHER FOR US SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_12021263389+0","","","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","7239","0"
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12962994387+0","","","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","744488.18","0"
"C00506022","CARMONA FOR ARIZONA","http://docquery.fec.gov/cgi-bin/fecimg/?_12021291892+0","AZ","00","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","20425",""
"C00500843","ELIZABETH FOR MA INC","http://docquery.fec.gov/cgi-bin/fecimg/?_12021270001+0","MA","00","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","20776",""
"C00505552","HEIDI FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_12021133266+0","ND","","OCTOBER QUARTERLY","06-DEC-12","18-OCT-12","26-NOV-12","17902",""
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12940858151+0","NY","05","POST-GENERAL","06-DEC-12","01-OCT-12","26-NOV-12","0","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12962852638+0","AZ","05","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12021151193+0","","","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","80330",""
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_12021133270+0","OH","00","POST-GENERAL","06-DEC-12","18-OCT-12","26-NOV-12","18915",""
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12021103866+0","","","POST-GENERAL","05-DEC-12","18-OCT-12","26-NOV-12","22000","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12940765836+0","AZ","05","PRE-GENERAL","28-NOV-12","01-OCT-12","17-OCT-12","0","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12961247559+0","","","OCTOBER QUARTERLY","06-NOV-12","09-AUG-12","30-SEP-12","0","0"
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12961247558+0","AZ","","PRE-PRIMARY","06-NOV-12","01-JUL-12","08-AUG-12","0","0"
"C00315176","FEINSTEIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_12021073008+0","CA","","OCTOBER QUARTERLY","05-NOV-12","01-JUL-12","30-SEP-12","46182",""
"C00495630","SALMON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_12940741307+0","AZ","05","PRE-GENERAL","26-OCT-12","01-OCT-12","17-OCT-12","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12021053678+0","","","PRE-GENERAL","25-OCT-12","01-OCT-12","17-OCT-12","0",""
"C00518282","ROMNEY VICTORY INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12940449239+0","","","PRE-GENERAL","25-OCT-12","01-OCT-12","17-OCT-12","801587.08","0"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12021030001+0","","","PRE-GENERAL","25-OCT-12","01-OCT-12","17-OCT-12","22500","0"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12961011251+0","MA","01","PRE-GENERAL","24-OCT-12","01-OCT-12","17-OCT-12","23200","0"
